SKU,EAN,Name (size in mm ),Height,Length,Width,Weight,step,date,EOL,storage,PSDS,OnOrder,stock,section
213501,8004399024724,Delonghi Specialista Arte Espresso Machine Black / Nirosta EC9155.MB 8004399024724 - By Brimag,395,490,400,11330,13,27/06/23,,Caesarea,2,0,1,"4006,"
214415,4010951748131 4010951748476,Ikra Mogatec Electric Leaf Blower And Vacuum 1800W LSN 1800 61906118 4010951748131,187,419,210,1765,13,26/06/23,,Caesarea,2,0,1,"4023,"
214609,5621111274446 8773737274441,Benaton BT-7444 16 Inch X Base Standing Fan 5621111274446,160,542,436,6470,13,27/06/23,,Caesarea,20,0,20,"4010,"
215549,4059952555102,Bosch Easyaquatak 120 Car Kit 1500W High Pressure Washer (0 600 8A7 902) 4059952555102 08A7.902,326,600,382,17393.333,13,26/06/23,,Caesarea,12,0,14,"4006,"
217263,7290016783599,Barkan Extra Long TV Wall Mount 13-83 Inch BM443XL 7290016783599,80,550,282,6253.75,13,03/07/23,,Caesarea,6,0,8,"4026,"
217427,,KEF LSX II Digital Active wireless Speaker System White(Pair),320,545,325,8932.5,13,26/06/23,,Caesarea,3,0,3,"4028,"
217428,,KEF LSX II Digital Active wireless Speaker System Blue(Pair),320,545,325,8932.5,13,26/06/23,,Caesarea,2,0,3,"4017,"
217429,,KEF LSX II Digital Active wireless Speaker System Sound Wave Edition Beige Spring(Pair) 637203047770,360,620,360,11320,13,26/06/23,,Caesarea,1,0,1,"4026,"
219479,,Dell P2723QE LED IPS 26.96 Inch 4K HDMI DP RJ-45 4xUSB USB Type-C Silver Hub Monitor 5397184656808,139,814,438,9175,13,10/12/23,,Caesarea,1,0,1,"4027,"
219496,,LG 34WQ650-W UWFHD IPS VESA HDR400 34 Inch 2xHDMI DP USB Type-C UltraWide White Monitor,210,930,510,10635,13,26/06/23,,Caesarea,37,0,36,"4016,"
220009,4058546220259,Milwaukee Packout Set 3 Pcs Tool Box Organizer and Trolley 4932464244 4058546220259 - By Delco,132,477,363,2210,13,03/10/23,,Caesarea,4,0,4,"4013,"
221060,4059952553719,Bosch UniversalGardenTidy 3000W Corded Garden Vacuum (0 600 8B1 001) 4059952553719 08B1.001,170,460,220,2925,13,26/06/23,,Caesarea,6,5,14,"4005,"
221200,5011423004969 5011423196091,Kenwood Pro XL Stand Mixer Silver 6.7L 1700W KPL9000S 5011423004969 - By Brimag,363,620,490,17026.667,13,26/06/23,,Caesarea,7,0,7,"4001,"
225346,7290018657164,Gold Line Mini Fridge 50 Liter Glass Door BC-50GS Black 7290018657164,450,550,500,18560,13,26/06/23,,Caesarea,24,0,21,"4011,4012,"
225349,7291044120868,Semicom 40W BARAK LED Linear Ceiling Adjacent CW IP65 SM-YL40M/DL 7291044120868,40,910,70,360,13,26/06/23,,Caesarea,11,0,12,"4017,"
225408,7297425850553,Homestyle Door Mat - 45x70cm Oval 85055 7297425850553,10,750,450,1856,13,26/06/23,,Caesarea,14,0,14,"4020,"
228004,,KEF LSX II Digital Active wireless Speaker System Red(Pair),320,545,325,8932.5,13,26/06/23,,Caesarea,1,0,1,"4027,"
228510,7290011296155,Selmor Samovar 50 Cups 10L 950W SE-155 7290011296155,315,471,316,3734.167,13,27/06/23,,Caesarea,1,0,1,"4018,"
229085,0734896382697,Bright Office BO-8309 A3 Metal Laminator/4 Rolls 0734896382697,81,355,143,2109.25,13,27/06/23,,Caesarea,2,0,2,"4017,"
229088,0734896382826,DSB CB-3000 A4 Electric Comb Binding Machine/25 punching Sheet/Binding cap 500 Sheets 0734896382826,170,410,250,2935,13,26/06/23,,Caesarea,1,0,1,"4025,"
229089,0734896382833,DSB CB-240E A4 Electric Comb Binding Machine/25 punching Sheets/Binding cap 500 Sheet 0734896382833,170,410,250,2935,13,26/06/23,END,Caesarea,1,0,1,"4024,"
229095,0734896382970,Bright Office BO-8618 A3 Rolling-Cut 0734896382970,126,617,298,3368,13,27/06/23,,Caesarea,1,0,1,"4025,"
229096,0734896382987,Bright Office BO-8624 A2 Rolling-Cut 0734896382987,126,617,298,3368,13,27/06/23,,Caesarea,1,0,1,"4024,"
229108,0734896383069,RC Systems RC-442 A3 Guillotine Paper Cutter 0734896383069,69,583,309,2857.857,13,27/06/23,END,Caesarea,1,0,1,"4017,"
229141,,Normande Hanging infrared heating Gray projector PHG-2000R By Clinton,187,648,334,3991.818,13,27/06/23,EOL,Caesarea,17,0,17,"4001,"
229151,4573211159196,Pioneer 5.2.2 Channel 8k HDR10 AV Receiver with Bluetooth WiFi VSX-935-B 4573211159196,220,520,390,9605,13,26/06/23,,Caesarea,1,0,1,"4018,"
229489,307845017,Carne Square Pizza Peel Wood Handle 30x66cm 307845017,12,542,302,425,13,26/06/23,,Caesarea,2,0,1,"4027,"
230223,4001702037758,Bruder MAN TGS Tanker Truck Petrol Max 530-3775 4001702037758,180,510,250,2305,13,26/06/23,,Caesarea,2,0,2,"4027,"
231286,84000640028 840006640028,Elgato Wave Microphone Arm 10AAM9901 84000640028,192,473,294,2222.5,13,03/10/23,,Caesarea,10,0,11,"4025,"
231296,,Corsair iCUE 5000T RGB Tempered Glass Mid Tower ATX Case Black No PSU (CC-9011230-WW),284,551,505,8441.136,13,27/06/23,,Caesarea,2,0,3,"4001,"
231364,6934177775345,Xiaomi Smart Mi Air Purifier 4 Compact White BHR5860EU 89509 6934177775345 - 1Y Warranty by Hemilton,295,625,295,6395,13,26/06/23,,Caesarea,31,0,36,"4012,"
231481,847539094175,Honey Can Do Spice Rack With Paper Towel Hanger KCH-09417 847539094175,177,377,267,1765,13,26/06/23,END,Caesarea,1,0,1,"4021,"
231807,,Lenovo D32u-40 VA 31.5 Inch 4ms 60Hz 2xHDMI DP Black Monitor 66FDGAC2IS,186,884,524,7261.667,13,26/06/23,,Caesarea,4,0,4,"4015,"
231860,3165140829007,Bosch Professional GAS 15 PS 1100W Wet/Dry Dust Vacuum Cleaner (0 601 9E5 100)3165140829007 19E5.100,390,480,450,9470,13,03/10/23,,Caesarea,9,0,9,"4007,"
232297,10037332213478,Tripp Lite Mobile TV Mount Cart With Metal Shelf Up To 70 Inch DMCS3770L 10037332213478,76,683,230,5403.333,13,26/06/23,,Caesarea,2,0,2,"4002,"
232412,8806091646699,LG 34WQ75C-B QHD IPS 34 Inch 2xHDMI DP USB Type-C 4xUSB UltraWide Black Monitor 8806091646699,210,930,510,10635,13,26/06/23,,Caesarea,8,0,7,"4015,"
232857,HL-12-1,RL Bike Stand Solo HL-12-1,205,590,380,1500,13,26/06/23,,Caesarea,4,0,4,"4007,"
232865,,Lenovo D32-40 VA 31.5 Inch 4ms 60Hz HDMI DP Black Monitor 66FCGAC2IS,186,884,524,7261.667,13,26/06/23,,Caesarea,9,0,8,"4016,"
232866,,Lenovo Legion Y32p-30 IPS 31.5 Inch 144Hz 0.2ms 2xHDMI DP USB-C 3xUSB F-Sync Monitor 66F9UAC6IS,186,884,524,7261.667,13,26/06/23,,Caesarea,23,0,23,"4015,4016,"
232982,6934177744761,Xiaomi Smart Mi Air Purifier 4 White BHR5096GL 6934177744761 - 1 Year Warranty by H-Shalom,300,640,300,6810,13,26/06/23,,Caesarea,33,0,32,"4009,4010,"
233289,5708614903766,Cozze Perforated Pizza Peel 30X30cm 90376 90318 5708614903186 / 5708614903766,24,621,282,756.786,13,26/06/23,,Caesarea,2,0,2,"4022,"
233528,,MSI PRO MP341CQW Curved UWQHD 100Hz 34 Inch 2xHDMI DP Monitor 9S6-3PB2CT-019,185,945,635,13465,13,03/10/23,,Caesarea,61,0,60,"4015,4016,4031,"
233529,,MSI PRO MP341CQ Curved UWQHD 100Hz 34 Inch 2xHDMI DP Monitor 9S6-3PB2CT-020,185,945,635,13465,13,03/10/23,,Caesarea,60,0,60,"4015,4016,"
233866,8809597083852 8809597083937,Kuvings Revo830 Whole Slow Juicer Black 8809597083937 / 8809597083852,270,425,370,9325,13,26/06/23,,Caesarea,2,0,1,"4011,"
233867,8809597083944,Kuvings Revo830 Whole Slow Juicer White 8809597083944,270,425,370,9325,13,26/06/23,,Caesarea,2,0,1,"4012,"
233868,8809597083951,Kuvings Revo830 Whole Slow Juicer Red 8809597083951,270,425,370,9325,13,26/06/23,,Caesarea,3,0,3,"4025,"
234030,,Delonghi La Specialista Prestigio Espresso Machine Metal Stain.S EC9355.M 8004399019942 - By Brimag,395,490,400,11330,13,27/06/23,,Caesarea,2,0,3,"4001,"
234619,4242005289349,Bosch Serie 4 Induction Hob With 4 Heat Surface Touchselect 7400W 60cm Black PIE611BB5E -BSH,125,750,605,13115,13,26/06/23,,Caesarea,12,0,13,"4001,4002,"
234622,4242005285662,Bosch Serie 4 Induction Hob With 4 Heat Surface Touchselect 1-Phase 3700W 60cm Black PUE611BB5Y -BSH,125,750,605,13115,13,26/06/23,,Caesarea,7,0,5,"4014,"
234627,,Asus TUF VG27WQ Gaming Monitor 27 Inch Curved VA WQHD 1ms 165Hz 2xHDMI DP 90LM05F0-B02E70,180,686,456,7724.091,13,03/07/23,,Caesarea,4,0,4,"4016,"
235836,4260752330282,Sennheiser AMBEO Sub Black 4260752330282,310,380,310,8225,13,27/06/23,,Caesarea,3,0,3,"4020,"
235850,4006592081904,Fireman Sam Police Station With Helicopter 81904 4006592081904,102,329,259,868.333,13,26/06/23,,Caesarea,1,0,1,"4020,"
236300,4211125663759,Beurer Air Purifier BWALR220 4211125663759,215,425,385,5190,13,03/10/23,,Caesarea,3,0,3,"4024,"
236575,,Avigail Leg for PHG-2000SR / PHS-3000R Heater 7833001109553,170,520,500,8680,13,26/06/23,,Caesarea,2,0,2,"4019,"
236581,4059952614762,Bosch Advenced Hedgecut 70 500W Corded Hedge Trimmer (0 600 8C0 903) 4059952614762 08C0.903,150,710,178,2780,13,26/06/23,,Caesarea,2,0,2,"4020,"
236627,120717029005,Moledet Saturday Warming Plate 6 Pots 644x484mm 450W ML-1090 1207170290005 By Shaulian,90,680,475,4365,13,26/06/23,,Caesarea,1,0,2,"4023,"
236808,,Dr.Whinsdorf Foot Massager ZQ-1412 BY DARNA,480,550,500,13210,13,03/07/23,,Caesarea,9,0,12,"4001,"
237999,,Reloop Beatmix 4 MK2 DJ Controller 4043034158336,90,510,325,3027.5,13,06/07/23,,Caesarea,3,0,3,"4017,"
238235,,MSI MEG PROSPECT 700R Mid Tower Black Case No PSU 306-7G15R21-W57,306,575,540,9453.333,13,26/06/23,,Caesarea,8,0,8,"4008,"
238236,,MSI MAG FORGE 112R Mid Tower Black Case No PSU 306-7G16X23-809,306,575,540,9453.333,13,03/10/23,,Caesarea,9,0,3,"4007,"
238237,,MSI MAG FORGE M100R Micro ATX Tower Black Case No PSU 306-7G20R21-809,251,477,412,6524.167,13,10/12/23,,Caesarea,24,0,23,"4011,"
238716,3583164152732,Baby Tech  Airflow Double Mattress For Cradle 86*48*4 cm 3583164152732,40,875,525,735,13,26/06/23,,Caesarea,3,0,3,"4004,"
238726,,Lenovo D24-40 75Hz LED VA 23.8 Inch HDMI VGA Free-Sync Monitor 67A2KAC6IS,130,610,396,5500,13,26/06/23,,Caesarea,44,0,49,"4028,"
238727,,Lenovo D27-40 FHD 75Hz LED VA 27 Inch HDMI VGA Free-Sync Monitor 67A3KAC6IS,175,740,488,10862.727,13,26/06/23,,Caesarea,158,0,147,"4013,4014,4015,4016,"
238743,5705548049409 5705548049423,Baby Dan Slimlise Narrow Pressure Safety Gate White 5705548049409/5705548049423,40,572,292,1884.167,13,26/06/23,,Caesarea,3,0,4,"4020,"
238745,5705548027568,Baby Dan 7cm Extension For Slimfit Narrow Pressure & Premier Safety Gate 5705548027568,33,541,274,1480.5,13,26/06/23,,Caesarea,4,0,4,"4025,"
238746,5705548047764,Baby Dan 32cm Extension For Premier Pressure Safety Gate Black 5705548047764,33,541,274,1480.5,13,26/06/23,,Caesarea,1,0,1,"4018,"
238748,5705548041397,Baby Dan Premier Pressure Safety Gate With 7cm Extension Black 5705548041397,40,572,292,1884.167,13,26/06/23,,Caesarea,3,0,3,"4027,"
239574,4058546220242,Milwaukee Packout - Tool Large Box Organizer 4932464079 4058546220242 - By Delco,132,477,363,2210,13,26/06/23,,Caesarea,11,0,10,"4003,"
239941,,Yeedi Floor 3 Robot Vacuum And Mop YDTX11 6972790741408 - By Ronlight,450,510,470,16590,13,26/06/23,,Caesarea,1,0,0,"4017,"
239982,8900052762005,Benaton Multi Pan For Cooking Baking And Roasting BT- 6200 8900052762005,120,550,280,2500,13,27/06/23,,Caesarea,3,0,2,"4027,"
239990,8231218080504,Benaton Samovar 6L BT-8080-50 Tzomet Approved No Need Tvila 8231218080504,275,430,280,3082.5,13,27/06/23,,Caesarea,1,0,1,"4026,"
240001,743878047714,Klipsch Bookshelf Bluetooth Active Speakers The Nines (Pair) Black 743878047714,225,316,261,4666.667,13,27/06/23,END,Caesarea,1,0,1,"4018,"
240036,,Siemens StepFlame Gas Stove FlameSelect Stainless Steel 5 Flames EC7A5SB95Y - BSH,150,780,610,15385,13,26/06/23,,Caesarea,30,0,29,"4004,"
240037,2185535563,Bosch Serie 6 Gas Stove FlameSelect Glass Black 5 Flames 75cm PPQ7A6M25Y 4242005372379 - BSH,150,790,610,19330,13,26/06/23,,Caesarea,32,0,33,"4003,"
240038,4242005372263,Bosch Serie 6 Gas Stove Flame Select Glass Black 4 Flames 60cm PPH6A6M25Y - BSH,154,643,580,12480.435,13,26/06/23,EOL,Caesarea,8,0,5,"4004,"
240039,4242005372249,Bosch Serie 6 Gas Stove FlameSelect Stainless Steel 4 Flames 60cm PCH6A5B95Y 4242005372249 - BSH,154,643,580,12480.435,13,26/06/23,,Caesarea,26,0,22,"4006,"
240041,,Siemens StepFlame Gas Stove FlameSelect Glass Black 5 Flames 75cm EP7A6QB95Y - BSH,140,780,600,20565,13,26/06/23,EOL,Caesarea,7,0,7,"4008,"
240061,785571730395,Yamayo Padded Toilet Trainer Blue YPL-100 785571730395,97,310,275,583.125,13,27/06/23,,Caesarea,72,0,72,"4002,"
240431,4548736109964,Sony Additional Wireless Subwoofer 200W Black SA-SW3 4548736109964 - ISFAR,310,380,310,8225,13,27/06/23,,Caesarea,1,0,1,"4026,"
240443,,Tineco FLOOR ONE S5 Combo Smart Cordless All in One  Hard Floor Cleaner 6972200196200,192,723,272,7437,13,26/06/23,,Caesarea,54,0,61,"4006,4011,"
240929,,Asus TUF VG28UQL1A Gaming Monitor 28 Inch IPS 4K 144Hz 1ms DP 4xHDMI 2xUSB 90LM0780-B01170,180,690,520,7905,13,03/07/23,,Caesarea,3,0,3,"4026,"
240960,,Xiaomi Smart Mi Air Purifier 4 Pro White BHR5056EU 6934177743665 - 1 Year Warranty By H-Shalom,295,625,295,6395,13,26/06/23,,Caesarea,34,0,34,"4009,4010,"
241101,4006501564214,Leifheit Telescopic Classic Floor Squeegee 56421 4006501564214,40,1202,115,603,13,27/06/23,,Caesarea,5,0,6,"4021,"
241103,4006501564153,Leifheit Supra Rubber Broom 35cm 56415 4006501564153,92,438,111,640,13,26/06/23,,Caesarea,9,0,8,"4028,"
241202,4006501119148,Leifheit Regulus Aqua Vacuum Cleaner 11914 4006501119148,54,247,56,145,13,26/06/23,,Caesarea,3,0,3,"4019,"
241235,4006501119407,Leifheit Clean Tenso Power 11940 4006501119407,290,513,320,6998.333,13,27/06/23,,Caesarea,3,0,3,"4020,"
241249,4006501450227,Leifheit Click System Steel Handle 140 CM 45022 4006501450227,65,335,190,377.857,13,26/06/23,,Caesarea,5,0,5,"4020,"
241252,4006501814135,Leifheit Quartett 42 Extendable Radiator Laundry Airer Dryer 81413 4006501814135,107,962,489,5685,13,10/12/23,,Caesarea,2,0,1,"4023,"
243662,6946499311668,Jimmy Handheld Cordless Vacuum Cleaner H8 Flex 6946499311668 - 2 Years Warranty By Ronlight,210,690,282,5995.714,13,26/06/23,,Caesarea,12,0,17,"4012,"
243901,4006501830562,Leifheit Classic 70 Hanging Dryer 83056 4006501830562,107,962,489,5685,13,03/10/23,,Caesarea,5,0,5,"4018,"
244253,4007430214188,Metabo TS 254 Table Saw 600668000 4007430214188 97-D4M9-029358,410,830,810,37000,13,27/06/23,,Caesarea,1,0,1,"4001,"
244274,03138522123291,Coleman Quad Chair Gray 2000038574 03138522123291,60,630,520,1980,13,26/06/23,,Caesarea,74,0,74,"4009,"
244470,7290114431866,Dragon Gaming Chair (Mac.Haifa) Green / White GPDRC-FC-MCH 7290114431866 - Isfar,7,853,365,19845,13,03/10/23,END,Caesarea,2,0,2,"4002,"
244472,7290114431859,Dragon Gaming Chair (Mac.Tel-Aviv) Blue  / Yellow  GPDRC-FC-TLV 7290114431859- Isfar,7,853,365,19845,13,10/12/23,END,Caesarea,3,0,3,"4001,"
244503,4548736129863,Sony Additional Wireless Subwoofer 300W Black SA-SW5 4548736129863 - ISFAR,310,380,310,8225,13,27/06/23,,Caesarea,1,0,1,"4028,"
244791,4007126015853,Hailo Pure L 25L Pedal Trash Can Stainless Steel 530010 4007126015853,250,454,393,2390,13,03/10/23,,Caesarea,2,0,2,"4021,"
245806,,Kapro 6X8 Steps Telescopic Wide Lean Ladder 2.35 Meter KPRLEDA0235 Hashahal,200,1280,580,13250,13,26/06/23,,Caesarea,3,0,3,"4017,"
246022,196548866786,Printer HP Smart Tank 580 Wireless All-in-One (1F3Y2A) 196548866786,213,480,446,7756.667,13,26/06/23,,Caesarea,52,30,83,"4004,"
246075,7290105776389,Delonghi Digital Microwave 22L 800W White DL-2022 7290105776389 - By Brimag,320,540,400,12340,13,10/12/23,,Caesarea,1,0,0,"4021,"
246246,7290018657232,Gold Line 2000W Sharden Turbo Toaster Oven 48L ATL-6648 7290018657232,409,593,422,8230,13,03/10/23,,Caesarea,2,0,2,"4020,"
246265,7290018657317,Gold Line 700W Mechanical Microwave 20L White P70T20P-V4W 7290018657317,285,501,372,11440,13,26/06/23,,Caesarea,10,0,10,"4009,"
246266,7290018657515 7290018657713,Gold Line 700W Mechanical Microwave 20L Silver P70T20P-V4S 7290018657515,285,501,372,11440,13,26/06/23,,Caesarea,5,0,4,"4002,"
246268,7290018657713,Gold Line 700W Digital Microwave 20L Silver P70T20AP-V4 7290018657713,293,493,386,11810,13,26/06/23,,Caesarea,1,0,0,"4024,"
246269,7290011879464,Gold Line 700W Digital Microwave Mirror Door 20L Silver P80D20ELDK 7290011879464,293,493,386,11810,13,26/06/23,,Caesarea,4,0,4,"4005,"
246460,6913245106939,Westinghouse Mountain Gale 52 Inc 3 Wings Ceiling Fan White 72423-2848 6913245106939,236,653,263,6819.333,13,26/06/23,,Caesarea,8,0,8,"4001,"
246464,6856742367116,Norther Superiore 46 Inc 3 Wings Ceiling Fan 24W CCT RC Black NTP-SPR46-BK-LED 6856742367116,300,600,310,6795,13,26/06/23,,Caesarea,3,0,3,"4024,"
247203,7291044123494,Semicom Touch 42W 52 Inch 3 Wings Ceiling Fan RC White + Wood SM-3750/WW 7291044123494,225,625,285,7595,13,26/06/23,END,Caesarea,3,0,3,"4019,"
247218,7291044123951,Semicom Sensation 36W CCT 52 Inch 3 Wings Ceiling Fan RC White SM-3061W52/36CT 7291044123951,220,620,280,7505,13,26/06/23,,Caesarea,9,0,8,"4011,"
247226,7291044127836,Semicom Pleasure 36W CCT 52 Inch 3 Wings Ceiling Fan RC White SM-3061WP52/36CT 7291044127836,220,620,280,7505,13,26/06/23,,Caesarea,3,0,1,"4005,"
247231,7291044126037,Semicom 16 Inch Wall Fan Black HAFA-16WLB 7291044126037,180,490,436,3353.333,13,27/06/23,,Caesarea,21,0,21,"4012,"
247395,6921850645149,Omega 36W Monster Electricl Mosquito Killer IK210-2X18W 6921850645149,70,100,100,120,13,26/06/23,,Caesarea,4,0,4,"4021,"
247398,7754617030334,Omega 60W UV Mechani Mosquito Killer With Switch Copper Coil OM IK201-3x20W 7754617030334,70,100,100,120,13,26/06/23,,Caesarea,8,0,8,"4009,"
247400,6921850653311,Omega 50 UV LED Mosquito Killer OM IK291-50LED 6921850653311,70,100,100,120,13,26/06/23,,Caesarea,4,0,4,"4018,"
247403,6856744898960,Omega 30W 60 UV LED Electricl Mosquito Killer OM-235LED-2X15W 6856744898960,70,100,100,120,13,26/06/23,,Caesarea,3,0,4,"4025,"
247445,9780201410563,I-CAMP Nato MetalLic Fuel Jerrycan 10L 93524  9780201410563,170,333,289,2311.667,13,26/06/23,,Caesarea,13,0,15,"4027,"
247446,9780201410570,I-CAMP Nato MetalLic Fuel Jerrycan 20L 93525  9780201410570,168,471,341,3802.5,13,26/06/23,,Caesarea,11,0,11,"4010,"
247656,8806091466075,LG Ellipse Cyclone Vacuum Cleaner VC5420NNTS.APSQDAG 8806091466075 - By Brimag,290,580,310,8515,13,26/06/23,,Caesarea,3,0,2,"4001,"
247758,4058546325268,Milwaukee Packout Set 3 Pcs Tool Box Organizer 4932472130 4058546325268 - By Delco,40,370,210,1115,13,26/06/23,,Caesarea,5,0,4,"4005,"
247952,4001702027742,Bruder MAN TGA Truck with Low Loader Trailer and Manitou Telehandler 530-2774 4001702027742,160,590,300,2730,13,26/06/23,,Caesarea,1,0,1,"4018,"
248191,4006501565907,Leifheit Sweeper Set Pico Spray With Handle And Open Dust Pan 56590 4006501565907,92,510,132,1668,13,06/07/23,,Caesarea,1,0,0,"4023,"
248192,4006501565532,Leifheit Floor Wiper Picobello M Micro Duo 56553 4006501565532,40,1202,115,603,13,27/06/23,,Caesarea,2,0,1,"4021,"
248263,4007126017192,Hailo Anti Slip Folding 2 Steps Stool K40 BasicLine 4396200 4007126017192,172,640,495,3239,13,03/10/23,,Caesarea,3,0,3,"4023,"
248389,6939962620398,Midea Built In Gas Hob 4 Flames 60CM White 60SJ401_MN04 6729 6939962620398,165,660,585,12635,13,26/06/23,,Caesarea,5,0,3,"4006,"
248428,7290016674804,Universe Saturday Thermos No Tvila NR-508 8L Tzomet&Halacha Approved Silver 3052245 7290016674804,270,500,350,4035,13,26/06/23,,Caesarea,6,0,6,"4021,"
248519,22060664980108,Foron Ceramic Hob With 4 Heat Surface Touch Control MS161/2021 22060664980108 SHL,90,670,590,8360,13,26/06/23,,Caesarea,8,0,6,"4001,"
248700,,Ichud Hatzalah Plastic First Aid Cabinet With Equipment 1032/4108,70,170,110,205,13,27/06/23,,Caesarea,4,0,4,"4012,"
248721,4974019751436,Sharp Digital Microwave Oven with Grill 25L 1000W R75MT(S) 4974019751436 By H-Shalom,330,550,426,14560,13,26/06/23,,Caesarea,28,0,27,"4003,"
248962,4242003806395,Siemens EQ.6 Plus S500 Automatic Espresso Machine TE655203RW 4242003806395 -2Y Warranty BSH,327,477,405,10478.75,13,26/06/23,,Caesarea,1,0,1,"4004,"
249019,6856742657040,Westinghouse Valeria 42 Inc 3 Wings Ceiling Fan 36W CCT RC White 73103-2848 6856742657040,255,502,318,6593,13,27/06/23,,Caesarea,5,0,5,"4019,"
249484,3519280023946,Magimix Food Processor 4160 Plus 950W White CS-4160PLUSW 3519280023946 By Newpan,247,512,477,11711.25,13,26/06/23,,Caesarea,1,0,0,"4026,"
249516,886084117694,LG 32GP750-B UltraGear QHD IPS G-Sync 165Hz 32 Inch 1ms 2xHDMI DP Gaming Monitor Black  886084117694,176,836,508,10081,13,26/06/23,,Caesarea,14,0,12,"4016,"
249646,6941057422817,Intex AquaQuest 320 Inflatable Paddle Board 68242 6941057422817,265,878,396,12709.167,13,27/06/23,,Caesarea,2,0,2,"4026,"
250898,,Samsung S28BG700EP Gaming Monitor LED IPS 28 Inch 4K UHD G-Sync FreeSync Black,180,710,495,8720,13,27/06/23,,Caesarea,6,0,5,"4015,"
250935,7290115246445,Qplay Scooter Mika Red 24644 7290115246445,120,585,225,3507.5,13,03/10/23,,Caesarea,2,0,1,"4020,"
250939,7290115246452,Qplay Scooter Mika Pink 24645 7290115246452,120,585,225,3507.5,13,26/06/23,,Caesarea,3,0,0,"4006,"
250942,7290115246438,Qplay Scooter Mika Green 24643 7290115246438,120,585,225,3507.5,13,26/06/23,,Caesarea,1,0,1,"4021,"
250943,7290115246469,Qplay Scooter Mika Blue 24646 7290115246469,120,585,225,3507.5,13,26/06/23,,Caesarea,4,0,3,"4021,"
250948,4897033965309,Scoot and Ride Scooter Lifestyle 1 Black / Gold 96530 4897033965309,167,568,287,3347.818,13,26/06/23,,Caesarea,3,0,2,"4021,"
250949,4897033965293,Scoot and Ride Scooter Lifestyle 2 Black / Gold 96529 4897033965293,167,568,287,3347.818,13,26/06/23,,Caesarea,24,0,23,"4005,"
250950,4897033965286,Scoot and Ride Scooter Lifestyle Reflective 2 Rose 96528 4897033965286,167,568,287,3347.818,13,26/06/23,,Caesarea,1,0,1,"4021,"
250952,4897033965262,Scoot and Ride Scooter Lifestyle 2 Brown 96526 4897033965262,167,568,287,3347.818,13,26/06/23,,Caesarea,9,0,9,"4013,"
